nohup: ignoring input
spin up orbital energies: {0: -3.0, 2: -1.0, 4: -1.0, 6: 1.0, 8: 1.0, 10: 3.0, 12: -1.0, 14: 1.0}
spin down orbital energies:  {1: -3.0, 3: -1.0, 5: -1.0, 7: 1.0, 9: 1.0, 11: 3.0, 13: -1.0, 15: 1.0}
spin up indices:  [0, 2, 4, 12]    spin down indices:  [1, 3, 5, 13] 

iter: 1 | loss:  0.000000 | norm:  0.000000 | fidelity:  0.356004 | Sz:  0.000000 | S^2:  0.000000
iter: 226 | loss: -4.241930 | norm:  0.286649 | fidelity:  0.902407 | Sz:  0.000000 | S^2:  0.000000
iter: 227 | loss: -4.242354 | norm:  0.286368 | fidelity:  0.902580 | Sz:  0.000000 | S^2: -0.000000
iter: 228 | loss: -4.242751 | norm:  0.285915 | fidelity:  0.902750 | Sz: -0.000000 | S^2: -0.000000
iter: 229 | loss: -4.243126 | norm:  0.285308 | fidelity:  0.902917 | Sz: -0.000000 | S^2: -0.000000
iter: 230 | loss: -4.243519 | norm:  0.284577 | fidelity:  0.903091 | Sz:  0.000000 | S^2: -0.000000
iter: 231 | loss: -4.243905 | norm:  0.283743 | fidelity:  0.903265 | Sz:  0.000000 | S^2: -0.000000
iter: 232 | loss: -4.244323 | norm:  0.282816 | fidelity:  0.903448 | Sz:  0.000000 | S^2:  0.000000
iter: 233 | loss: -4.244736 | norm:  0.281787 | fidelity:  0.903632 | Sz: -0.000000 | S^2: -0.000000
iter: 234 | loss: -4.245090 | norm:  0.280651 | fidelity:  0.903807 | Sz:  0.000000 | S^2:  0.000000
iter: 235 | loss: -4.245537 | norm:  0.279396 | fidelity:  0.904003 | Sz:  0.000000 | S^2:  0.000000
iter: 236 | loss: -4.245910 | norm:  0.278001 | fidelity:  0.904186 | Sz:  0.000000 | S^2: -0.000000
iter: 237 | loss: -4.246359 | norm:  0.276469 | fidelity:  0.904387 | Sz:  0.000000 | S^2:  0.000000
iter: 238 | loss: -4.246708 | norm:  0.274790 | fidelity:  0.904570 | Sz:  0.000000 | S^2: -0.000000
iter: 239 | loss: -4.247081 | norm:  0.272976 | fidelity:  0.904759 | Sz: -0.000000 | S^2: -0.000000
iter: 240 | loss: -4.247489 | norm:  0.271044 | fidelity:  0.904959 | Sz:  0.000000 | S^2: -0.000000
iter: 241 | loss: -4.247877 | norm:  0.268989 | fidelity:  0.905157 | Sz:  0.000000 | S^2:  0.000000
iter: 242 | loss: -4.248218 | norm:  0.266809 | fidelity:  0.905347 | Sz: -0.000000 | S^2:  0.000000
iter: 243 | loss: -4.248602 | norm:  0.264510 | fidelity:  0.905548 | Sz: -0.000000 | S^2:  0.000000
iter: 244 | loss: -4.249000 | norm:  0.262070 | fidelity:  0.905754 | Sz:  0.000000 | S^2:  0.000000
iter: 245 | loss: -4.249359 | norm:  0.259487 | fidelity:  0.905955 | Sz: -0.000000 | S^2:  0.000000
iter: 246 | loss: -4.249707 | norm:  0.256747 | fidelity:  0.906155 | Sz:  0.000000 | S^2: -0.000000
iter: 247 | loss: -4.250090 | norm:  0.253858 | fidelity:  0.906364 | Sz:  0.000000 | S^2:  0.000000
iter: 248 | loss: -4.250452 | norm:  0.250812 | fidelity:  0.906571 | Sz: -0.000000 | S^2:  0.000000
iter: 249 | loss: -4.250739 | norm:  0.247630 | fidelity:  0.906764 | Sz:  0.000000 | S^2:  0.000000
iter: 250 | loss: -4.251095 | norm:  0.244323 | fidelity:  0.906974 | Sz: -0.000000 | S^2: -0.000000
iter: 251 | loss: -4.251437 | norm:  0.240909 | fidelity:  0.907182 | Sz: -0.000000 | S^2:  0.000000
iter: 252 | loss: -4.251814 | norm:  0.237403 | fidelity:  0.907399 | Sz:  0.000000 | S^2: -0.000000
iter: 253 | loss: -4.252110 | norm:  0.233805 | fidelity:  0.907601 | Sz: -0.000000 | S^2: -0.000000
iter: 254 | loss: -4.252370 | norm:  0.230118 | fidelity:  0.907796 | Sz: -0.000000 | S^2:  0.000000
iter: 255 | loss: -4.252690 | norm:  0.226356 | fidelity:  0.908005 | Sz:  0.000000 | S^2:  0.000000
iter: 256 | loss: -4.252986 | norm:  0.222508 | fidelity:  0.908211 | Sz: -0.000000 | S^2: -0.000000
iter: 257 | loss: -4.253327 | norm:  0.218587 | fidelity:  0.908427 | Sz: -0.000000 | S^2: -0.000000
iter: 258 | loss: -4.253576 | norm:  0.214590 | fidelity:  0.908624 | Sz: -0.000000 | S^2: -0.000000
iter: 259 | loss: -4.253858 | norm:  0.210529 | fidelity:  0.908828 | Sz: -0.000000 | S^2:  0.000000
iter: 260 | loss: -4.254131 | norm:  0.206417 | fidelity:  0.909031 | Sz:  0.000000 | S^2:  0.000000
iter: 261 | loss: -4.254390 | norm:  0.202267 | fidelity:  0.909232 | Sz:  0.000000 | S^2: -0.000000
iter: 262 | loss: -4.254637 | norm:  0.198095 | fidelity:  0.909430 | Sz:  0.000000 | S^2: -0.000000
iter: 263 | loss: -4.254849 | norm:  0.193910 | fidelity:  0.909620 | Sz: -0.000000 | S^2: -0.000000
iter: 264 | loss: -4.255073 | norm:  0.189724 | fidelity:  0.909813 | Sz: -0.000000 | S^2:  0.000000
iter: 265 | loss: -4.255285 | norm:  0.185553 | fidelity:  0.910003 | Sz:  0.000000 | S^2: -0.000000
iter: 266 | loss: -4.255475 | norm:  0.181407 | fidelity:  0.910187 | Sz:  0.000000 | S^2: -0.000000
iter: 267 | loss: -4.255733 | norm:  0.177302 | fidelity:  0.910386 | Sz: -0.000000 | S^2: -0.000000
iter: 268 | loss: -4.255913 | norm:  0.173249 | fidelity:  0.910566 | Sz:  0.000000 | S^2: -0.000000
iter: 269 | loss: -4.256096 | norm:  0.169262 | fidelity:  0.910746 | Sz: -0.000000 | S^2: -0.000000
iter: 270 | loss: -4.256244 | norm:  0.165353 | fidelity:  0.910917 | Sz:  0.000000 | S^2:  0.000000
iter: 271 | loss: -4.256469 | norm:  0.161540 | fidelity:  0.911103 | Sz: -0.000000 | S^2: -0.000000
iter: 272 | loss: -4.256597 | norm:  0.157827 | fidelity:  0.911267 | Sz: -0.000000 | S^2:  0.000000
iter: 273 | loss: -4.256823 | norm:  0.154241 | fidelity:  0.911450 | Sz:  0.000000 | S^2: -0.000000
iter: 274 | loss: -4.256969 | norm:  0.150774 | fidelity:  0.911614 | Sz: -0.000000 | S^2: -0.000000
iter: 275 | loss: -4.257094 | norm:  0.147436 | fidelity:  0.911771 | Sz: -0.000000 | S^2:  0.000000
iter: 276 | loss: -4.257191 | norm:  0.144247 | fidelity:  0.911920 | Sz:  0.000000 | S^2:  0.000000
iter: 277 | loss: -4.257306 | norm:  0.141205 | fidelity:  0.912071 | Sz: -0.000000 | S^2:  0.000000
iter: 278 | loss: -4.257436 | norm:  0.138318 | fidelity:  0.912222 | Sz: -0.000000 | S^2:  0.000000
iter: 279 | loss: -4.257609 | norm:  0.135592 | fidelity:  0.912381 | Sz:  0.000000 | S^2: -0.000000
iter: 280 | loss: -4.257743 | norm:  0.133036 | fidelity:  0.912528 | Sz: -0.000000 | S^2: -0.000000
iter: 281 | loss: -4.257858 | norm:  0.130658 | fidelity:  0.912669 | Sz: -0.000000 | S^2:  0.000000
iter: 282 | loss: -4.257906 | norm:  0.128453 | fidelity:  0.912792 | Sz:  0.000000 | S^2: -0.000000
iter: 283 | loss: -4.257981 | norm:  0.126429 | fidelity:  0.912919 | Sz:  0.000000 | S^2: -0.000000
iter: 284 | loss: -4.258095 | norm:  0.124582 | fidelity:  0.913051 | Sz:  0.000000 | S^2: -0.000000
iter: 285 | loss: -4.258189 | norm:  0.122913 | fidelity:  0.913176 | Sz:  0.000000 | S^2:  0.000000
iter: 286 | loss: -4.258331 | norm:  0.121425 | fidelity:  0.913308 | Sz: -0.000000 | S^2:  0.000000
iter: 287 | loss: -4.258353 | norm:  0.120100 | fidelity:  0.913412 | Sz:  0.000000 | S^2:  0.000000
iter: 288 | loss: -4.258523 | norm:  0.118937 | fidelity:  0.913545 | Sz:  0.000000 | S^2: -0.000000
iter: 289 | loss: -4.258558 | norm:  0.117931 | fidelity:  0.913646 | Sz: -0.000000 | S^2:  0.000000
iter: 290 | loss: -4.258636 | norm:  0.117070 | fidelity:  0.913753 | Sz:  0.000000 | S^2:  0.000000
iter: 291 | loss: -4.258699 | norm:  0.116353 | fidelity:  0.913855 | Sz:  0.000000 | S^2: -0.000000
iter: 292 | loss: -4.258783 | norm:  0.115767 | fidelity:  0.913958 | Sz:  0.000000 | S^2: -0.000000
iter: 293 | loss: -4.258835 | norm:  0.115312 | fidelity:  0.914052 | Sz:  0.000000 | S^2:  0.000000
iter: 294 | loss: -4.258918 | norm:  0.114968 | fidelity:  0.914150 | Sz: -0.000000 | S^2:  0.000000
iter: 295 | loss: -4.259017 | norm:  0.114731 | fidelity:  0.914249 | Sz:  0.000000 | S^2:  0.000000
iter: 296 | loss: -4.259070 | norm:  0.114590 | fidelity:  0.914335 | Sz:  0.000000 | S^2: -0.000000
iter: 297 | loss: -4.259116 | norm:  0.114544 | fidelity:  0.914418 | Sz:  0.000000 | S^2:  0.000000
iter: 298 | loss: -4.259254 | norm:  0.114578 | fidelity:  0.914518 | Sz:  0.000000 | S^2: -0.000000
iter: 299 | loss: -4.259266 | norm:  0.114688 | fidelity:  0.914589 | Sz:  0.000000 | S^2:  0.000000
iter: 300 | loss: -4.259384 | norm:  0.114868 | fidelity:  0.914680 | Sz:  0.000000 | S^2: -0.000000
iter: 301 | loss: -4.259384 | norm:  0.115107 | fidelity:  0.914744 | Sz:  0.000000 | S^2:  0.000000
iter: 302 | loss: -4.259510 | norm:  0.115404 | fidelity:  0.914833 | Sz:  0.000000 | S^2: -0.000000
iter: 303 | loss: -4.259541 | norm:  0.115747 | fidelity:  0.914899 | Sz: -0.000000 | S^2: -0.000000
iter: 304 | loss: -4.259606 | norm:  0.116129 | fidelity:  0.914971 | Sz: -0.000000 | S^2: -0.000000
iter: 305 | loss: -4.259749 | norm:  0.116552 | fidelity:  0.915058 | Sz:  0.000000 | S^2:  0.000000
iter: 306 | loss: -4.259840 | norm:  0.116999 | fidelity:  0.915133 | Sz: -0.000000 | S^2:  0.000000
iter: 307 | loss: -4.259869 | norm:  0.117476 | fidelity:  0.915192 | Sz: -0.000000 | S^2: -0.000000
iter: 308 | loss: -4.259929 | norm:  0.117970 | fidelity:  0.915257 | Sz:  0.000000 | S^2: -0.000000
iter: 309 | loss: -4.259970 | norm:  0.118493 | fidelity:  0.915316 | Sz: -0.000000 | S^2: -0.000000
iter: 310 | loss: -4.260069 | norm:  0.119032 | fidelity:  0.915386 | Sz: -0.000000 | S^2:  0.000000
iter: 311 | loss: -4.260160 | norm:  0.119587 | fidelity:  0.915453 | Sz:  0.000000 | S^2: -0.000000
iter: 312 | loss: -4.260209 | norm:  0.120155 | fidelity:  0.915510 | Sz:  0.000000 | S^2:  0.000000
iter: 313 | loss: -4.260329 | norm:  0.120737 | fidelity:  0.915581 | Sz: -0.000000 | S^2:  0.000000
iter: 314 | loss: -4.260336 | norm:  0.121329 | fidelity:  0.915627 | Sz: -0.000000 | S^2: -0.000000
iter: 315 | loss: -4.260441 | norm:  0.121931 | fidelity:  0.915694 | Sz: -0.000000 | S^2:  0.000000
iter: 316 | loss: -4.260550 | norm:  0.122538 | fidelity:  0.915759 | Sz: -0.000000 | S^2:  0.000000
iter: 317 | loss: -4.260616 | norm:  0.123157 | fidelity:  0.915815 | Sz: -0.000000 | S^2: -0.000000
iter: 318 | loss: -4.260676 | norm:  0.123779 | fidelity:  0.915869 | Sz: -0.000000 | S^2: -0.000000
iter: 319 | loss: -4.260764 | norm:  0.124403 | fidelity:  0.915929 | Sz:  0.000000 | S^2: -0.000000
iter: 320 | loss: -4.260806 | norm:  0.125030 | fidelity:  0.915978 | Sz:  0.000000 | S^2: -0.000000
iter: 321 | loss: -4.260903 | norm:  0.125666 | fidelity:  0.916038 | Sz:  0.000000 | S^2:  0.000000
iter: 322 | loss: -4.261036 | norm:  0.126309 | fidelity:  0.916105 | Sz: -0.000000 | S^2:  0.000000
iter: 323 | loss: -4.261088 | norm:  0.126955 | fidelity:  0.916155 | Sz: -0.000000 | S^2:  0.000000
iter: 324 | loss: -4.261181 | norm:  0.127605 | fidelity:  0.916212 | Sz:  0.000000 | S^2: -0.000000
iter: 325 | loss: -4.261235 | norm:  0.128258 | fidelity:  0.916262 | Sz: -0.000000 | S^2:  0.000000
iter: 326 | loss: -4.261355 | norm:  0.128920 | fidelity:  0.916325 | Sz:  0.000000 | S^2: -0.000000
iter: 327 | loss: -4.261396 | norm:  0.129579 | fidelity:  0.916371 | Sz:  0.000000 | S^2: -0.000000
iter: 328 | loss: -4.261500 | norm:  0.130252 | fidelity:  0.916431 | Sz:  0.000000 | S^2: -0.000000
iter: 329 | loss: -4.261571 | norm:  0.130926 | fidelity:  0.916483 | Sz:  0.000000 | S^2:  0.000000
iter: 330 | loss: -4.261677 | norm:  0.131613 | fidelity:  0.916543 | Sz: -0.000000 | S^2:  0.000000
iter: 331 | loss: -4.261800 | norm:  0.132305 | fidelity:  0.916607 | Sz:  0.000000 | S^2:  0.000000
iter: 332 | loss: -4.261880 | norm:  0.132998 | fidelity:  0.916661 | Sz: -0.000000 | S^2:  0.000000
iter: 333 | loss: -4.261995 | norm:  0.133699 | fidelity:  0.916723 | Sz: -0.000000 | S^2: -0.000000
iter: 334 | loss: -4.262039 | norm:  0.134404 | fidelity:  0.916770 | Sz: -0.000000 | S^2:  0.000000
iter: 335 | loss: -4.262151 | norm:  0.135119 | fidelity:  0.916832 | Sz: -0.000000 | S^2:  0.000000
iter: 336 | loss: -4.262238 | norm:  0.135838 | fidelity:  0.916888 | Sz: -0.000000 | S^2: -0.000000
iter: 337 | loss: -4.262383 | norm:  0.136572 | fidelity:  0.916958 | Sz:  0.000000 | S^2:  0.000000
iter: 338 | loss: -4.262432 | norm:  0.137308 | fidelity:  0.917007 | Sz: -0.000000 | S^2: -0.000000
iter: 339 | loss: -4.262544 | norm:  0.138056 | fidelity:  0.917070 | Sz:  0.000000 | S^2: -0.000000
iter: 340 | loss: -4.262642 | norm:  0.138824 | fidelity:  0.917130 | Sz: -0.000000 | S^2:  0.000000
iter: 341 | loss: -4.262727 | norm:  0.139596 | fidelity:  0.917188 | Sz: -0.000000 | S^2: -0.000000
iter: 342 | loss: -4.262892 | norm:  0.140376 | fidelity:  0.917264 | Sz: -0.000000 | S^2: -0.000000
iter: 343 | loss: -4.262973 | norm:  0.141167 | fidelity:  0.917322 | Sz:  0.000000 | S^2:  0.000000
iter: 344 | loss: -4.263063 | norm:  0.141967 | fidelity:  0.917383 | Sz: -0.000000 | S^2:  0.000000
iter: 345 | loss: -4.263155 | norm:  0.142786 | fidelity:  0.917444 | Sz:  0.000000 | S^2:  0.000000
iter: 346 | loss: -4.263257 | norm:  0.143611 | fidelity:  0.917508 | Sz: -0.000000 | S^2:  0.000000
iter: 347 | loss: -4.263326 | norm:  0.144454 | fidelity:  0.917566 | Sz: -0.000000 | S^2:  0.000000
iter: 348 | loss: -4.263472 | norm:  0.145302 | fidelity:  0.917641 | Sz: -0.000000 | S^2: -0.000000
iter: 349 | loss: -4.263556 | norm:  0.146169 | fidelity:  0.917703 | Sz:  0.000000 | S^2:  0.000000
iter: 350 | loss: -4.263692 | norm:  0.147050 | fidelity:  0.917777 | Sz: -0.000000 | S^2: -0.000000
iter: 351 | loss: -4.263839 | norm:  0.147941 | fidelity:  0.917854 | Sz:  0.000000 | S^2:  0.000000
iter: 352 | loss: -4.263980 | norm:  0.148850 | fidelity:  0.917930 | Sz: -0.000000 | S^2: -0.000000
iter: 353 | loss: -4.264093 | norm:  0.149769 | fidelity:  0.918001 | Sz:  0.000000 | S^2: -0.000000
iter: 354 | loss: -4.264188 | norm:  0.150708 | fidelity:  0.918069 | Sz:  0.000000 | S^2: -0.000000
iter: 355 | loss: -4.264295 | norm:  0.151658 | fidelity:  0.918141 | Sz:  0.000000 | S^2: -0.000000
iter: 356 | loss: -4.264440 | norm:  0.152622 | fidelity:  0.918221 | Sz: -0.000000 | S^2:  0.000000
iter: 357 | loss: -4.264547 | norm:  0.153611 | fidelity:  0.918294 | Sz:  0.000000 | S^2: -0.000000
iter: 358 | loss: -4.264636 | norm:  0.154611 | fidelity:  0.918364 | Sz: -0.000000 | S^2: -0.000000
iter: 359 | loss: -4.264788 | norm:  0.155631 | fidelity:  0.918448 | Sz:  0.000000 | S^2:  0.000000
iter: 360 | loss: -4.264995 | norm:  0.156672 | fidelity:  0.918545 | Sz: -0.000000 | S^2: -0.000000
iter: 361 | loss: -4.265139 | norm:  0.157724 | fidelity:  0.918629 | Sz:  0.000000 | S^2:  0.000000
iter: 362 | loss: -4.265209 | norm:  0.158797 | fidelity:  0.918698 | Sz: -0.000000 | S^2: -0.000000
iter: 363 | loss: -4.265356 | norm:  0.159883 | fidelity:  0.918785 | Sz: -0.000000 | S^2:  0.000000
iter: 364 | loss: -4.265516 | norm:  0.160989 | fidelity:  0.918875 | Sz:  0.000000 | S^2: -0.000000
iter: 365 | loss: -4.265664 | norm:  0.162114 | fidelity:  0.918964 | Sz:  0.000000 | S^2: -0.000000
iter: 366 | loss: -4.265767 | norm:  0.163252 | fidelity:  0.919045 | Sz:  0.000000 | S^2: -0.000000
iter: 367 | loss: -4.265926 | norm:  0.164417 | fidelity:  0.919138 | Sz: -0.000000 | S^2:  0.000000
iter: 368 | loss: -4.266111 | norm:  0.165606 | fidelity:  0.919238 | Sz: -0.000000 | S^2: -0.000000
iter: 369 | loss: -4.266175 | norm:  0.166806 | fidelity:  0.919313 | Sz:  0.000000 | S^2: -0.000000
iter: 370 | loss: -4.266370 | norm:  0.168035 | fidelity:  0.919417 | Sz: -0.000000 | S^2:  0.000000
iter: 371 | loss: -4.266556 | norm:  0.169281 | fidelity:  0.919521 | Sz: -0.000000 | S^2: -0.000000
iter: 372 | loss: -4.266702 | norm:  0.170548 | fidelity:  0.919617 | Sz: -0.000000 | S^2:  0.000000
iter: 373 | loss: -4.266831 | norm:  0.171841 | fidelity:  0.919710 | Sz:  0.000000 | S^2:  0.000000
iter: 374 | loss: -4.267053 | norm:  0.173149 | fidelity:  0.919825 | Sz:  0.000000 | S^2:  0.000000
iter: 375 | loss: -4.267212 | norm:  0.174487 | fidelity:  0.919928 | Sz: -0.000000 | S^2: -0.000000
iter: 376 | loss: -4.267356 | norm:  0.175839 | fidelity:  0.920029 | Sz:  0.000000 | S^2:  0.000000
iter: 377 | loss: -4.267568 | norm:  0.177230 | fidelity:  0.920146 | Sz: -0.000000 | S^2: -0.000000
iter: 378 | loss: -4.267730 | norm:  0.178635 | fidelity:  0.920253 | Sz: -0.000000 | S^2:  0.000000
iter: 379 | loss: -4.267892 | norm:  0.180063 | fidelity:  0.920362 | Sz:  0.000000 | S^2: -0.000000
iter: 380 | loss: -4.268103 | norm:  0.181519 | fidelity:  0.920483 | Sz: -0.000000 | S^2:  0.000000
iter: 381 | loss: -4.268266 | norm:  0.183003 | fidelity:  0.920595 | Sz: -0.000000 | S^2: -0.000000
iter: 382 | loss: -4.268439 | norm:  0.184505 | fidelity:  0.920711 | Sz:  0.000000 | S^2:  0.000000
iter: 383 | loss: -4.268662 | norm:  0.186039 | fidelity:  0.920840 | Sz: -0.000000 | S^2:  0.000000
iter: 384 | loss: -4.268893 | norm:  0.187602 | fidelity:  0.920971 | Sz: -0.000000 | S^2:  0.000000
iter: 385 | loss: -4.269083 | norm:  0.189187 | fidelity:  0.921096 | Sz:  0.000000 | S^2: -0.000000
iter: 386 | loss: -4.269299 | norm:  0.190806 | fidelity:  0.921228 | Sz: -0.000000 | S^2:  0.000000
iter: 387 | loss: -4.269472 | norm:  0.192448 | fidelity:  0.921353 | Sz:  0.000000 | S^2: -0.000000
iter: 388 | loss: -4.269741 | norm:  0.194124 | fidelity:  0.921500 | Sz: -0.000000 | S^2: -0.000000
iter: 389 | loss: -4.269915 | norm:  0.195823 | fidelity:  0.921629 | Sz:  0.000000 | S^2:  0.000000
iter: 390 | loss: -4.270115 | norm:  0.197558 | fidelity:  0.921766 | Sz:  0.000000 | S^2: -0.000000
iter: 391 | loss: -4.270348 | norm:  0.199316 | fidelity:  0.921911 | Sz:  0.000000 | S^2: -0.000000
iter: 392 | loss: -4.270650 | norm:  0.201113 | fidelity:  0.922074 | Sz: -0.000000 | S^2:  0.000000
iter: 393 | loss: -4.270823 | norm:  0.202930 | fidelity:  0.922212 | Sz:  0.000000 | S^2:  0.000000
iter: 394 | loss: -4.271100 | norm:  0.204784 | fidelity:  0.922374 | Sz:  0.000000 | S^2: -0.000000
iter: 395 | loss: -4.271357 | norm:  0.206668 | fidelity:  0.922534 | Sz:  0.000000 | S^2: -0.000000
iter: 396 | loss: -4.271608 | norm:  0.208584 | fidelity:  0.922695 | Sz: -0.000000 | S^2: -0.000000
iter: 397 | loss: -4.271872 | norm:  0.210536 | fidelity:  0.922862 | Sz:  0.000000 | S^2:  0.000000
iter: 398 | loss: -4.272107 | norm:  0.212514 | fidelity:  0.923026 | Sz:  0.000000 | S^2:  0.000000
iter: 399 | loss: -4.272416 | norm:  0.214533 | fidelity:  0.923208 | Sz:  0.000000 | S^2:  0.000000
iter: 400 | loss: -4.272683 | norm:  0.216584 | fidelity:  0.923384 | Sz:  0.000000 | S^2: -0.000000
iter: 401 | loss: -4.272975 | norm:  0.218667 | fidelity:  0.923568 | Sz: -0.000000 | S^2:  0.000000
iter: 402 | loss: -4.273273 | norm:  0.220787 | fidelity:  0.923757 | Sz: -0.000000 | S^2: -0.000000
iter: 403 | loss: -4.273535 | norm:  0.222946 | fidelity:  0.923941 | Sz: -0.000000 | S^2:  0.000000
iter: 404 | loss: -4.273872 | norm:  0.225134 | fidelity:  0.924145 | Sz:  0.000000 | S^2:  0.000000
iter: 405 | loss: -4.274112 | norm:  0.227354 | fidelity:  0.924331 | Sz: -0.000000 | S^2:  0.000000
iter: 406 | loss: -4.274514 | norm:  0.229618 | fidelity:  0.924556 | Sz:  0.000000 | S^2: -0.000000
iter: 407 | loss: -4.274812 | norm:  0.231913 | fidelity:  0.924762 | Sz:  0.000000 | S^2: -0.000000
iter: 408 | loss: -4.275150 | norm:  0.234249 | fidelity:  0.924981 | Sz:  0.000000 | S^2:  0.000000
iter: 409 | loss: -4.275490 | norm:  0.236621 | fidelity:  0.925204 | Sz:  0.000000 | S^2:  0.000000
iter: 410 | loss: -4.275856 | norm:  0.239030 | fidelity:  0.925437 | Sz: -0.000000 | S^2: -0.000000
iter: 411 | loss: -4.276205 | norm:  0.241480 | fidelity:  0.925671 | Sz:  0.000000 | S^2: -0.000000
iter: 412 | loss: -4.276568 | norm:  0.243966 | fidelity:  0.925911 | Sz:  0.000000 | S^2:  0.000000
iter: 413 | loss: -4.276933 | norm:  0.246492 | fidelity:  0.926158 | Sz: -0.000000 | S^2:  0.000000
iter: 414 | loss: -4.277303 | norm:  0.249057 | fidelity:  0.926409 | Sz:  0.000000 | S^2:  0.000000
iter: 415 | loss: -4.277705 | norm:  0.251668 | fidelity:  0.926673 | Sz:  0.000000 | S^2:  0.000000
iter: 416 | loss: -4.278151 | norm:  0.254319 | fidelity:  0.926951 | Sz:  0.000000 | S^2:  0.000000
iter: 417 | loss: -4.278548 | norm:  0.257008 | fidelity:  0.927224 | Sz:  0.000000 | S^2: -0.000000
iter: 418 | loss: -4.278984 | norm:  0.259742 | fidelity:  0.927511 | Sz: -0.000000 | S^2: -0.000000
iter: 419 | loss: -4.279354 | norm:  0.262514 | fidelity:  0.927790 | Sz: -0.000000 | S^2:  0.000000
iter: 420 | loss: -4.279816 | norm:  0.265330 | fidelity:  0.928094 | Sz:  0.000000 | S^2:  0.000000
iter: 421 | loss: -4.280249 | norm:  0.268185 | fidelity:  0.928398 | Sz: -0.000000 | S^2: -0.000000
iter: 422 | loss: -4.280728 | norm:  0.271086 | fidelity:  0.928718 | Sz: -0.000000 | S^2: -0.000000
iter: 423 | loss: -4.281185 | norm:  0.274031 | fidelity:  0.929040 | Sz: -0.000000 | S^2:  0.000000
iter: 424 | loss: -4.281680 | norm:  0.277018 | fidelity:  0.929376 | Sz:  0.000000 | S^2: -0.000000
iter: 425 | loss: -4.282226 | norm:  0.280050 | fidelity:  0.929731 | Sz:  0.000000 | S^2: -0.000000
iter: 426 | loss: -4.282727 | norm:  0.283121 | fidelity:  0.930083 | Sz: -0.000000 | S^2: -0.000000
iter: 427 | loss: -4.283223 | norm:  0.286233 | fidelity:  0.930441 | Sz:  0.000000 | S^2: -0.000000
iter: 428 | loss: -4.283779 | norm:  0.289384 | fidelity:  0.930820 | Sz: -0.000000 | S^2:  0.000000
iter: 429 | loss: -4.284261 | norm:  0.292570 | fidelity:  0.931190 | Sz: -0.000000 | S^2:  0.000000
iter: 430 | loss: -4.284858 | norm:  0.295791 | fidelity:  0.931594 | Sz: -0.000000 | S^2:  0.000000
iter: 431 | loss: -4.285431 | norm:  0.299046 | fidelity:  0.932000 | Sz: -0.000000 | S^2:  0.000000
iter: 432 | loss: -4.286039 | norm:  0.302333 | fidelity:  0.932423 | Sz:  0.000000 | S^2: -0.000000
iter: 433 | loss: -4.286567 | norm:  0.305635 | fidelity:  0.932836 | Sz: -0.000000 | S^2: -0.000000
iter: 434 | loss: -4.287252 | norm:  0.308969 | fidelity:  0.933293 | Sz: -0.000000 | S^2: -0.000000
iter: 435 | loss: -4.287816 | norm:  0.312306 | fidelity:  0.933732 | Sz:  0.000000 | S^2:  0.000000
iter: 436 | loss: -4.288455 | norm:  0.315648 | fidelity:  0.934197 | Sz: -0.000000 | S^2: -0.000000
iter: 437 | loss: -4.289091 | norm:  0.318985 | fidelity:  0.934671 | Sz:  0.000000 | S^2: -0.000000
iter: 438 | loss: -4.289701 | norm:  0.322306 | fidelity:  0.935148 | Sz:  0.000000 | S^2: -0.000000
iter: 439 | loss: -4.290417 | norm:  0.325611 | fidelity:  0.935659 | Sz:  0.000000 | S^2:  0.000000
iter: 440 | loss: -4.291085 | norm:  0.328877 | fidelity:  0.936169 | Sz:  0.000000 | S^2:  0.000000
iter: 441 | loss: -4.291755 | norm:  0.332083 | fidelity:  0.936689 | Sz:  0.000000 | S^2:  0.000000
iter: 442 | loss: -4.292478 | norm:  0.335233 | fidelity:  0.937232 | Sz:  0.000000 | S^2: -0.000000
iter: 443 | loss: -4.293116 | norm:  0.338294 | fidelity:  0.937766 | Sz:  0.000000 | S^2: -0.000000
iter: 444 | loss: -4.293800 | norm:  0.341262 | fidelity:  0.938321 | Sz:  0.000000 | S^2:  0.000000
iter: 445 | loss: -4.294587 | norm:  0.344121 | fidelity:  0.938908 | Sz:  0.000000 | S^2: -0.000000
iter: 446 | loss: -4.295261 | norm:  0.346841 | fidelity:  0.939482 | Sz:  0.000000 | S^2:  0.000000
iter: 447 | loss: -4.296032 | norm:  0.349424 | fidelity:  0.940087 | Sz:  0.000000 | S^2:  0.000000
iter: 448 | loss: -4.296679 | norm:  0.351831 | fidelity:  0.940676 | Sz: -0.000000 | S^2:  0.000000
iter: 449 | loss: -4.297405 | norm:  0.354069 | fidelity:  0.941293 | Sz:  0.000000 | S^2: -0.000000
iter: 450 | loss: -4.298186 | norm:  0.356119 | fidelity:  0.941931 | Sz: -0.000000 | S^2: -0.000000
iter: 451 | loss: -4.298898 | norm:  0.357964 | fidelity:  0.942565 | Sz:  0.000000 | S^2: -0.000000
iter: 452 | loss: -4.299634 | norm:  0.359607 | fidelity:  0.943214 | Sz:  0.000000 | S^2:  0.000000
iter: 453 | loss: -4.300316 | norm:  0.361039 | fidelity:  0.943861 | Sz: -0.000000 | S^2: -0.000000
iter: 454 | loss: -4.301101 | norm:  0.362274 | fidelity:  0.944540 | Sz: -0.000000 | S^2:  0.000000
