nohup: ignoring input
spin up orbital energies: {0: -2.0, 2: 0, 4: 0, 6: 2.0}
spin down orbital energies:  {1: -2.0, 3: 0, 5: 0, 7: 2.0}
spin up indices:  [0, 2]    spin down indices:  [1, 3] 

iter: 1 | loss:  2.000000 | norm:  0.000000 | fidelity:  0.383674 | Sz:  0.000000 | S^2: -0.000000
iter: 229 | loss: -1.408989 | norm:  0.158756 | fidelity:  0.761677 | Sz:  0.000000 | S^2: -0.000000
iter: 230 | loss: -1.409131 | norm:  0.157080 | fidelity:  0.761914 | Sz: -0.000000 | S^2:  0.000000
iter: 231 | loss: -1.409267 | norm:  0.155338 | fidelity:  0.762150 | Sz: -0.000000 | S^2:  0.000000
iter: 232 | loss: -1.409406 | norm:  0.153540 | fidelity:  0.762388 | Sz:  0.000000 | S^2: -0.000000
iter: 233 | loss: -1.409537 | norm:  0.151686 | fidelity:  0.762625 | Sz: -0.000000 | S^2: -0.000000
iter: 234 | loss: -1.409673 | norm:  0.149775 | fidelity:  0.762866 | Sz:  0.000000 | S^2:  0.000000
iter: 235 | loss: -1.409803 | norm:  0.147810 | fidelity:  0.763105 | Sz: -0.000000 | S^2:  0.000000
iter: 236 | loss: -1.409928 | norm:  0.145796 | fidelity:  0.763344 | Sz:  0.000000 | S^2:  0.000000
iter: 237 | loss: -1.410052 | norm:  0.143727 | fidelity:  0.763583 | Sz:  0.000000 | S^2: -0.000000
iter: 238 | loss: -1.410172 | norm:  0.141592 | fidelity:  0.763821 | Sz:  0.000000 | S^2: -0.000000
iter: 239 | loss: -1.410295 | norm:  0.139390 | fidelity:  0.764063 | Sz:  0.000000 | S^2:  0.000000
iter: 240 | loss: -1.410410 | norm:  0.137114 | fidelity:  0.764301 | Sz:  0.000000 | S^2:  0.000000
iter: 241 | loss: -1.410522 | norm:  0.134760 | fidelity:  0.764538 | Sz: -0.000000 | S^2: -0.000000
iter: 242 | loss: -1.410631 | norm:  0.132326 | fidelity:  0.764775 | Sz: -0.000000 | S^2: -0.000000
iter: 243 | loss: -1.410739 | norm:  0.129822 | fidelity:  0.765012 | Sz:  0.000000 | S^2:  0.000000
iter: 244 | loss: -1.410844 | norm:  0.127258 | fidelity:  0.765249 | Sz:  0.000000 | S^2: -0.000000
iter: 245 | loss: -1.410946 | norm:  0.124645 | fidelity:  0.765484 | Sz: -0.000000 | S^2: -0.000000
iter: 246 | loss: -1.411040 | norm:  0.121994 | fidelity:  0.765714 | Sz:  0.000000 | S^2: -0.000000
iter: 247 | loss: -1.411139 | norm:  0.119306 | fidelity:  0.765949 | Sz:  0.000000 | S^2: -0.000000
iter: 248 | loss: -1.411231 | norm:  0.116577 | fidelity:  0.766179 | Sz: -0.000000 | S^2:  0.000000
iter: 249 | loss: -1.411318 | norm:  0.113812 | fidelity:  0.766407 | Sz:  0.000000 | S^2:  0.000000
iter: 250 | loss: -1.411408 | norm:  0.111021 | fidelity:  0.766636 | Sz:  0.000000 | S^2:  0.000000
iter: 251 | loss: -1.411485 | norm:  0.108208 | fidelity:  0.766858 | Sz:  0.000000 | S^2:  0.000000
iter: 252 | loss: -1.411561 | norm:  0.105377 | fidelity:  0.767078 | Sz: -0.000000 | S^2: -0.000000
iter: 253 | loss: -1.411640 | norm:  0.102527 | fidelity:  0.767299 | Sz: -0.000000 | S^2: -0.000000
iter: 254 | loss: -1.411711 | norm:  0.099656 | fidelity:  0.767515 | Sz:  0.000000 | S^2: -0.000000
iter: 255 | loss: -1.411780 | norm:  0.096764 | fidelity:  0.767729 | Sz:  0.000000 | S^2: -0.000000
iter: 256 | loss: -1.411852 | norm:  0.093862 | fidelity:  0.767942 | Sz:  0.000000 | S^2:  0.000000
iter: 257 | loss: -1.411909 | norm:  0.090961 | fidelity:  0.768147 | Sz:  0.000000 | S^2:  0.000000
iter: 258 | loss: -1.411970 | norm:  0.088070 | fidelity:  0.768352 | Sz: -0.000000 | S^2: -0.000000
iter: 259 | loss: -1.412026 | norm:  0.085198 | fidelity:  0.768552 | Sz:  0.000000 | S^2:  0.000000
iter: 260 | loss: -1.412079 | norm:  0.082350 | fidelity:  0.768749 | Sz:  0.000000 | S^2: -0.000000
iter: 261 | loss: -1.412127 | norm:  0.079530 | fidelity:  0.768941 | Sz:  0.000000 | S^2: -0.000000
iter: 262 | loss: -1.412180 | norm:  0.076744 | fidelity:  0.769133 | Sz:  0.000000 | S^2: -0.000000
iter: 263 | loss: -1.412221 | norm:  0.073994 | fidelity:  0.769316 | Sz: -0.000000 | S^2: -0.000000
iter: 264 | loss: -1.412269 | norm:  0.071289 | fidelity:  0.769501 | Sz: -0.000000 | S^2:  0.000000
iter: 265 | loss: -1.412304 | norm:  0.068638 | fidelity:  0.769675 | Sz:  0.000000 | S^2: -0.000000
iter: 266 | loss: -1.412342 | norm:  0.066050 | fidelity:  0.769848 | Sz:  0.000000 | S^2: -0.000000
iter: 267 | loss: -1.412381 | norm:  0.063527 | fidelity:  0.770019 | Sz: -0.000000 | S^2: -0.000000
iter: 268 | loss: -1.412406 | norm:  0.061071 | fidelity:  0.770179 | Sz:  0.000000 | S^2:  0.000000
iter: 269 | loss: -1.412443 | norm:  0.058683 | fidelity:  0.770341 | Sz: -0.000000 | S^2: -0.000000
iter: 270 | loss: -1.412471 | norm:  0.056369 | fidelity:  0.770496 | Sz:  0.000000 | S^2:  0.000000
iter: 271 | loss: -1.412497 | norm:  0.054142 | fidelity:  0.770646 | Sz: -0.000000 | S^2: -0.000000
iter: 272 | loss: -1.412519 | norm:  0.052014 | fidelity:  0.770790 | Sz:  0.000000 | S^2: -0.000000
iter: 273 | loss: -1.412540 | norm:  0.049985 | fidelity:  0.770930 | Sz: -0.000000 | S^2: -0.000000
iter: 274 | loss: -1.412559 | norm:  0.048059 | fidelity:  0.771065 | Sz:  0.000000 | S^2: -0.000000
iter: 275 | loss: -1.412582 | norm:  0.046232 | fidelity:  0.771198 | Sz:  0.000000 | S^2: -0.000000
iter: 276 | loss: -1.412601 | norm:  0.044506 | fidelity:  0.771325 | Sz: -0.000000 | S^2:  0.000000
iter: 277 | loss: -1.412615 | norm:  0.042880 | fidelity:  0.771446 | Sz: -0.000000 | S^2:  0.000000
iter: 278 | loss: -1.412635 | norm:  0.041365 | fidelity:  0.771566 | Sz: -0.000000 | S^2:  0.000000
iter: 279 | loss: -1.412649 | norm:  0.039962 | fidelity:  0.771679 | Sz: -0.000000 | S^2: -0.000000
iter: 280 | loss: -1.412658 | norm:  0.038669 | fidelity:  0.771785 | Sz:  0.000000 | S^2:  0.000000
iter: 281 | loss: -1.412671 | norm:  0.037484 | fidelity:  0.771889 | Sz:  0.000000 | S^2: -0.000000
iter: 282 | loss: -1.412689 | norm:  0.036400 | fidelity:  0.771992 | Sz:  0.000000 | S^2: -0.000000
iter: 283 | loss: -1.412696 | norm:  0.035410 | fidelity:  0.772085 | Sz:  0.000000 | S^2: -0.000000
iter: 284 | loss: -1.412707 | norm:  0.034515 | fidelity:  0.772177 | Sz: -0.000000 | S^2: -0.000000
iter: 285 | loss: -1.412720 | norm:  0.033716 | fidelity:  0.772266 | Sz:  0.000000 | S^2:  0.000000
iter: 286 | loss: -1.412723 | norm:  0.033010 | fidelity:  0.772345 | Sz: -0.000000 | S^2:  0.000000
iter: 287 | loss: -1.412738 | norm:  0.032387 | fidelity:  0.772427 | Sz:  0.000000 | S^2: -0.000000
iter: 288 | loss: -1.412741 | norm:  0.031841 | fidelity:  0.772500 | Sz:  0.000000 | S^2:  0.000000
iter: 289 | loss: -1.412755 | norm:  0.031358 | fidelity:  0.772575 | Sz:  0.000000 | S^2:  0.000000
iter: 290 | loss: -1.412759 | norm:  0.030930 | fidelity:  0.772641 | Sz:  0.000000 | S^2:  0.000000
iter: 291 | loss: -1.412768 | norm:  0.030554 | fidelity:  0.772706 | Sz:  0.000000 | S^2:  0.000000
iter: 292 | loss: -1.412771 | norm:  0.030231 | fidelity:  0.772765 | Sz:  0.000000 | S^2:  0.000000
iter: 293 | loss: -1.412784 | norm:  0.029954 | fidelity:  0.772826 | Sz: -0.000000 | S^2:  0.000000
iter: 294 | loss: -1.412787 | norm:  0.029715 | fidelity:  0.772879 | Sz: -0.000000 | S^2: -0.000000
iter: 295 | loss: -1.412797 | norm:  0.029504 | fidelity:  0.772933 | Sz: -0.000000 | S^2: -0.000000
iter: 296 | loss: -1.412803 | norm:  0.029314 | fidelity:  0.772981 | Sz:  0.000000 | S^2: -0.000000
iter: 297 | loss: -1.412808 | norm:  0.029142 | fidelity:  0.773026 | Sz: -0.000000 | S^2: -0.000000
iter: 298 | loss: -1.412816 | norm:  0.028990 | fidelity:  0.773071 | Sz: -0.000000 | S^2: -0.000000
iter: 299 | loss: -1.412819 | norm:  0.028852 | fidelity:  0.773110 | Sz:  0.000000 | S^2:  0.000000
iter: 300 | loss: -1.412823 | norm:  0.028728 | fidelity:  0.773148 | Sz: -0.000000 | S^2: -0.000000
iter: 301 | loss: -1.412833 | norm:  0.028615 | fidelity:  0.773187 | Sz: -0.000000 | S^2: -0.000000
iter: 302 | loss: -1.412843 | norm:  0.028502 | fidelity:  0.773223 | Sz: -0.000000 | S^2: -0.000000
iter: 303 | loss: -1.412841 | norm:  0.028390 | fidelity:  0.773251 | Sz: -0.000000 | S^2:  0.000000
iter: 304 | loss: -1.412854 | norm:  0.028278 | fidelity:  0.773285 | Sz:  0.000000 | S^2: -0.000000
iter: 305 | loss: -1.412854 | norm:  0.028171 | fidelity:  0.773311 | Sz:  0.000000 | S^2:  0.000000
iter: 306 | loss: -1.412864 | norm:  0.028066 | fidelity:  0.773340 | Sz: -0.000000 | S^2:  0.000000
iter: 307 | loss: -1.412867 | norm:  0.027959 | fidelity:  0.773364 | Sz:  0.000000 | S^2:  0.000000
iter: 308 | loss: -1.412880 | norm:  0.027853 | fidelity:  0.773392 | Sz:  0.000000 | S^2: -0.000000
iter: 309 | loss: -1.412874 | norm:  0.027740 | fidelity:  0.773408 | Sz:  0.000000 | S^2: -0.000000
iter: 310 | loss: -1.412884 | norm:  0.027626 | fidelity:  0.773432 | Sz:  0.000000 | S^2:  0.000000
iter: 311 | loss: -1.412891 | norm:  0.027510 | fidelity:  0.773452 | Sz:  0.000000 | S^2: -0.000000
iter: 312 | loss: -1.412894 | norm:  0.027395 | fidelity:  0.773470 | Sz: -0.000000 | S^2: -0.000000
iter: 313 | loss: -1.412900 | norm:  0.027279 | fidelity:  0.773489 | Sz:  0.000000 | S^2: -0.000000
iter: 314 | loss: -1.412911 | norm:  0.027160 | fidelity:  0.773509 | Sz:  0.000000 | S^2: -0.000000
iter: 315 | loss: -1.412914 | norm:  0.027038 | fidelity:  0.773524 | Sz:  0.000000 | S^2:  0.000000
iter: 316 | loss: -1.412920 | norm:  0.026914 | fidelity:  0.773540 | Sz:  0.000000 | S^2:  0.000000
iter: 317 | loss: -1.412925 | norm:  0.026789 | fidelity:  0.773555 | Sz: -0.000000 | S^2: -0.000000
iter: 318 | loss: -1.412929 | norm:  0.026665 | fidelity:  0.773569 | Sz:  0.000000 | S^2: -0.000000
iter: 319 | loss: -1.412932 | norm:  0.026539 | fidelity:  0.773581 | Sz:  0.000000 | S^2: -0.000000
iter: 320 | loss: -1.412941 | norm:  0.026414 | fidelity:  0.773596 | Sz:  0.000000 | S^2: -0.000000
iter: 321 | loss: -1.412947 | norm:  0.026289 | fidelity:  0.773610 | Sz: -0.000000 | S^2:  0.000000
iter: 322 | loss: -1.412951 | norm:  0.026160 | fidelity:  0.773622 | Sz:  0.000000 | S^2: -0.000000
iter: 323 | loss: -1.412956 | norm:  0.026034 | fidelity:  0.773634 | Sz: -0.000000 | S^2: -0.000000
iter: 324 | loss: -1.412964 | norm:  0.025910 | fidelity:  0.773648 | Sz:  0.000000 | S^2: -0.000000
iter: 325 | loss: -1.412970 | norm:  0.025785 | fidelity:  0.773660 | Sz:  0.000000 | S^2: -0.000000
iter: 326 | loss: -1.412970 | norm:  0.025660 | fidelity:  0.773669 | Sz:  0.000000 | S^2: -0.000000
iter: 327 | loss: -1.412980 | norm:  0.025536 | fidelity:  0.773682 | Sz: -0.000000 | S^2: -0.000000
iter: 328 | loss: -1.412981 | norm:  0.025412 | fidelity:  0.773692 | Sz:  0.000000 | S^2:  0.000000
iter: 329 | loss: -1.412985 | norm:  0.025290 | fidelity:  0.773702 | Sz: -0.000000 | S^2: -0.000000
iter: 330 | loss: -1.412993 | norm:  0.025169 | fidelity:  0.773715 | Sz: -0.000000 | S^2: -0.000000
iter: 331 | loss: -1.412994 | norm:  0.025048 | fidelity:  0.773724 | Sz:  0.000000 | S^2:  0.000000
iter: 332 | loss: -1.413001 | norm:  0.024928 | fidelity:  0.773736 | Sz:  0.000000 | S^2:  0.000000
iter: 333 | loss: -1.413014 | norm:  0.024809 | fidelity:  0.773751 | Sz: -0.000000 | S^2:  0.000000
iter: 334 | loss: -1.413011 | norm:  0.024692 | fidelity:  0.773758 | Sz:  0.000000 | S^2: -0.000000
iter: 335 | loss: -1.413018 | norm:  0.024577 | fidelity:  0.773771 | Sz: -0.000000 | S^2:  0.000000
iter: 336 | loss: -1.413027 | norm:  0.024463 | fidelity:  0.773784 | Sz: -0.000000 | S^2: -0.000000
iter: 337 | loss: -1.413028 | norm:  0.024348 | fidelity:  0.773793 | Sz: -0.000000 | S^2:  0.000000
iter: 338 | loss: -1.413031 | norm:  0.024234 | fidelity:  0.773803 | Sz: -0.000000 | S^2: -0.000000
iter: 339 | loss: -1.413034 | norm:  0.024122 | fidelity:  0.773813 | Sz:  0.000000 | S^2: -0.000000
iter: 340 | loss: -1.413044 | norm:  0.024010 | fidelity:  0.773828 | Sz: -0.000000 | S^2:  0.000000
iter: 341 | loss: -1.413043 | norm:  0.023901 | fidelity:  0.773837 | Sz: -0.000000 | S^2:  0.000000
iter: 342 | loss: -1.413051 | norm:  0.023794 | fidelity:  0.773850 | Sz: -0.000000 | S^2: -0.000000
iter: 343 | loss: -1.413055 | norm:  0.023686 | fidelity:  0.773861 | Sz:  0.000000 | S^2:  0.000000
iter: 344 | loss: -1.413062 | norm:  0.023578 | fidelity:  0.773874 | Sz: -0.000000 | S^2: -0.000000
iter: 345 | loss: -1.413065 | norm:  0.023471 | fidelity:  0.773885 | Sz:  0.000000 | S^2: -0.000000
iter: 346 | loss: -1.413066 | norm:  0.023366 | fidelity:  0.773895 | Sz:  0.000000 | S^2: -0.000000
iter: 347 | loss: -1.413071 | norm:  0.023261 | fidelity:  0.773907 | Sz: -0.000000 | S^2: -0.000000
iter: 348 | loss: -1.413072 | norm:  0.023159 | fidelity:  0.773918 | Sz: -0.000000 | S^2: -0.000000
iter: 349 | loss: -1.413083 | norm:  0.023057 | fidelity:  0.773933 | Sz:  0.000000 | S^2: -0.000000
iter: 350 | loss: -1.413086 | norm:  0.022954 | fidelity:  0.773945 | Sz: -0.000000 | S^2: -0.000000
iter: 351 | loss: -1.413085 | norm:  0.022852 | fidelity:  0.773955 | Sz:  0.000000 | S^2: -0.000000
iter: 352 | loss: -1.413094 | norm:  0.022751 | fidelity:  0.773970 | Sz:  0.000000 | S^2:  0.000000
iter: 353 | loss: -1.413098 | norm:  0.022652 | fidelity:  0.773982 | Sz: -0.000000 | S^2: -0.000000
iter: 354 | loss: -1.413103 | norm:  0.022553 | fidelity:  0.773994 | Sz:  0.000000 | S^2: -0.000000
iter: 355 | loss: -1.413104 | norm:  0.022456 | fidelity:  0.774006 | Sz:  0.000000 | S^2: -0.000000
iter: 356 | loss: -1.413112 | norm:  0.022358 | fidelity:  0.774020 | Sz:  0.000000 | S^2:  0.000000
iter: 357 | loss: -1.413117 | norm:  0.022261 | fidelity:  0.774033 | Sz: -0.000000 | S^2: -0.000000
iter: 358 | loss: -1.413121 | norm:  0.022165 | fidelity:  0.774046 | Sz:  0.000000 | S^2:  0.000000
iter: 359 | loss: -1.413123 | norm:  0.022069 | fidelity:  0.774058 | Sz:  0.000000 | S^2: -0.000000
iter: 360 | loss: -1.413124 | norm:  0.021974 | fidelity:  0.774069 | Sz:  0.000000 | S^2: -0.000000
iter: 361 | loss: -1.413130 | norm:  0.021880 | fidelity:  0.774083 | Sz: -0.000000 | S^2:  0.000000
iter: 362 | loss: -1.413137 | norm:  0.021788 | fidelity:  0.774097 | Sz: -0.000000 | S^2:  0.000000
iter: 363 | loss: -1.413139 | norm:  0.021695 | fidelity:  0.774109 | Sz: -0.000000 | S^2:  0.000000
iter: 364 | loss: -1.413138 | norm:  0.021602 | fidelity:  0.774119 | Sz: -0.000000 | S^2:  0.000000
iter: 365 | loss: -1.413151 | norm:  0.021511 | fidelity:  0.774137 | Sz:  0.000000 | S^2: -0.000000
iter: 366 | loss: -1.413148 | norm:  0.021419 | fidelity:  0.774146 | Sz: -0.000000 | S^2: -0.000000
iter: 367 | loss: -1.413155 | norm:  0.021329 | fidelity:  0.774161 | Sz:  0.000000 | S^2:  0.000000
iter: 368 | loss: -1.413157 | norm:  0.021241 | fidelity:  0.774172 | Sz:  0.000000 | S^2:  0.000000
iter: 369 | loss: -1.413165 | norm:  0.021153 | fidelity:  0.774188 | Sz: -0.000000 | S^2:  0.000000
iter: 370 | loss: -1.413167 | norm:  0.021065 | fidelity:  0.774200 | Sz:  0.000000 | S^2: -0.000000
iter: 371 | loss: -1.413171 | norm:  0.020978 | fidelity:  0.774213 | Sz: -0.000000 | S^2:  0.000000
iter: 372 | loss: -1.413178 | norm:  0.020889 | fidelity:  0.774227 | Sz: -0.000000 | S^2:  0.000000
iter: 373 | loss: -1.413173 | norm:  0.020801 | fidelity:  0.774235 | Sz:  0.000000 | S^2:  0.000000
iter: 374 | loss: -1.413187 | norm:  0.020718 | fidelity:  0.774253 | Sz:  0.000000 | S^2:  0.000000
iter: 375 | loss: -1.413187 | norm:  0.020635 | fidelity:  0.774264 | Sz: -0.000000 | S^2:  0.000000
iter: 376 | loss: -1.413189 | norm:  0.020551 | fidelity:  0.774276 | Sz: -0.000000 | S^2: -0.000000
iter: 377 | loss: -1.413193 | norm:  0.020466 | fidelity:  0.774289 | Sz:  0.000000 | S^2:  0.000000
iter: 378 | loss: -1.413199 | norm:  0.020383 | fidelity:  0.774303 | Sz: -0.000000 | S^2:  0.000000
iter: 379 | loss: -1.413194 | norm:  0.020301 | fidelity:  0.774311 | Sz:  0.000000 | S^2:  0.000000
iter: 380 | loss: -1.413205 | norm:  0.020220 | fidelity:  0.774327 | Sz: -0.000000 | S^2: -0.000000
iter: 381 | loss: -1.413206 | norm:  0.020140 | fidelity:  0.774338 | Sz: -0.000000 | S^2:  0.000000
iter: 382 | loss: -1.413211 | norm:  0.020060 | fidelity:  0.774351 | Sz:  0.000000 | S^2: -0.000000
iter: 383 | loss: -1.413214 | norm:  0.019980 | fidelity:  0.774363 | Sz:  0.000000 | S^2:  0.000000
iter: 384 | loss: -1.413215 | norm:  0.019901 | fidelity:  0.774374 | Sz:  0.000000 | S^2: -0.000000
iter: 385 | loss: -1.413223 | norm:  0.019822 | fidelity:  0.774389 | Sz: -0.000000 | S^2: -0.000000
iter: 386 | loss: -1.413223 | norm:  0.019746 | fidelity:  0.774399 | Sz: -0.000000 | S^2: -0.000000
iter: 387 | loss: -1.413227 | norm:  0.019670 | fidelity:  0.774411 | Sz:  0.000000 | S^2:  0.000000
iter: 388 | loss: -1.413231 | norm:  0.019594 | fidelity:  0.774423 | Sz:  0.000000 | S^2:  0.000000
iter: 389 | loss: -1.413235 | norm:  0.019518 | fidelity:  0.774435 | Sz:  0.000000 | S^2:  0.000000
iter: 390 | loss: -1.413234 | norm:  0.019442 | fidelity:  0.774445 | Sz: -0.000000 | S^2: -0.000000
iter: 391 | loss: -1.413238 | norm:  0.019367 | fidelity:  0.774457 | Sz:  0.000000 | S^2: -0.000000
iter: 392 | loss: -1.413245 | norm:  0.019294 | fidelity:  0.774470 | Sz: -0.000000 | S^2:  0.000000
iter: 393 | loss: -1.413247 | norm:  0.019223 | fidelity:  0.774481 | Sz:  0.000000 | S^2:  0.000000
iter: 394 | loss: -1.413250 | norm:  0.019152 | fidelity:  0.774492 | Sz:  0.000000 | S^2: -0.000000
iter: 395 | loss: -1.413250 | norm:  0.019079 | fidelity:  0.774502 | Sz:  0.000000 | S^2:  0.000000
iter: 396 | loss: -1.413257 | norm:  0.019006 | fidelity:  0.774516 | Sz: -0.000000 | S^2: -0.000000
iter: 397 | loss: -1.413262 | norm:  0.018934 | fidelity:  0.774528 | Sz: -0.000000 | S^2:  0.000000
iter: 398 | loss: -1.413263 | norm:  0.018867 | fidelity:  0.774538 | Sz: -0.000000 | S^2: -0.000000
iter: 399 | loss: -1.413263 | norm:  0.018798 | fidelity:  0.774547 | Sz:  0.000000 | S^2: -0.000000
iter: 400 | loss: -1.413270 | norm:  0.018730 | fidelity:  0.774560 | Sz:  0.000000 | S^2:  0.000000
iter: 401 | loss: -1.413270 | norm:  0.018661 | fidelity:  0.774569 | Sz: -0.000000 | S^2: -0.000000
iter: 402 | loss: -1.413276 | norm:  0.018594 | fidelity:  0.774581 | Sz:  0.000000 | S^2: -0.000000
iter: 403 | loss: -1.413279 | norm:  0.018527 | fidelity:  0.774592 | Sz: -0.000000 | S^2: -0.000000
iter: 404 | loss: -1.413279 | norm:  0.018460 | fidelity:  0.774601 | Sz: -0.000000 | S^2:  0.000000
iter: 405 | loss: -1.413283 | norm:  0.018397 | fidelity:  0.774612 | Sz: -0.000000 | S^2: -0.000000
iter: 406 | loss: -1.413286 | norm:  0.018330 | fidelity:  0.774623 | Sz:  0.000000 | S^2:  0.000000
iter: 407 | loss: -1.413291 | norm:  0.018267 | fidelity:  0.774634 | Sz:  0.000000 | S^2:  0.000000
iter: 408 | loss: -1.413294 | norm:  0.018202 | fidelity:  0.774645 | Sz:  0.000000 | S^2:  0.000000
iter: 409 | loss: -1.413297 | norm:  0.018138 | fidelity:  0.774655 | Sz: -0.000000 | S^2:  0.000000
iter: 410 | loss: -1.413299 | norm:  0.018076 | fidelity:  0.774665 | Sz:  0.000000 | S^2: -0.000000
iter: 411 | loss: -1.413304 | norm:  0.018015 | fidelity:  0.774676 | Sz: -0.000000 | S^2: -0.000000
iter: 412 | loss: -1.413306 | norm:  0.017954 | fidelity:  0.774685 | Sz: -0.000000 | S^2: -0.000000
iter: 413 | loss: -1.413307 | norm:  0.017893 | fidelity:  0.774694 | Sz: -0.000000 | S^2:  0.000000
iter: 414 | loss: -1.413312 | norm:  0.017832 | fidelity:  0.774705 | Sz:  0.000000 | S^2:  0.000000
iter: 415 | loss: -1.413317 | norm:  0.017771 | fidelity:  0.774716 | Sz: -0.000000 | S^2:  0.000000
iter: 416 | loss: -1.413317 | norm:  0.017712 | fidelity:  0.774724 | Sz:  0.000000 | S^2:  0.000000
iter: 417 | loss: -1.413322 | norm:  0.017655 | fidelity:  0.774735 | Sz:  0.000000 | S^2: -0.000000
iter: 418 | loss: -1.413320 | norm:  0.017597 | fidelity:  0.774742 | Sz:  0.000000 | S^2: -0.000000
iter: 419 | loss: -1.413322 | norm:  0.017539 | fidelity:  0.774751 | Sz: -0.000000 | S^2:  0.000000
iter: 420 | loss: -1.413327 | norm:  0.017480 | fidelity:  0.774762 | Sz:  0.000000 | S^2:  0.000000
iter: 421 | loss: -1.413332 | norm:  0.017425 | fidelity:  0.774772 | Sz:  0.000000 | S^2:  0.000000
iter: 422 | loss: -1.413336 | norm:  0.017369 | fidelity:  0.774782 | Sz:  0.000000 | S^2:  0.000000
iter: 423 | loss: -1.413340 | norm:  0.017314 | fidelity:  0.774793 | Sz: -0.000000 | S^2:  0.000000
iter: 424 | loss: -1.413340 | norm:  0.017258 | fidelity:  0.774800 | Sz:  0.000000 | S^2:  0.000000
iter: 425 | loss: -1.413348 | norm:  0.017204 | fidelity:  0.774812 | Sz:  0.000000 | S^2: -0.000000
iter: 426 | loss: -1.413344 | norm:  0.017151 | fidelity:  0.774817 | Sz: -0.000000 | S^2:  0.000000
iter: 427 | loss: -1.413346 | norm:  0.017097 | fidelity:  0.774826 | Sz:  0.000000 | S^2: -0.000000
iter: 428 | loss: -1.413347 | norm:  0.017043 | fidelity:  0.774834 | Sz: -0.000000 | S^2: -0.000000
iter: 429 | loss: -1.413351 | norm:  0.016991 | fidelity:  0.774843 | Sz:  0.000000 | S^2: -0.000000
iter: 430 | loss: -1.413357 | norm:  0.016940 | fidelity:  0.774854 | Sz: -0.000000 | S^2:  0.000000
iter: 431 | loss: -1.413361 | norm:  0.016888 | fidelity:  0.774864 | Sz: -0.000000 | S^2: -0.000000
iter: 432 | loss: -1.413359 | norm:  0.016837 | fidelity:  0.774870 | Sz: -0.000000 | S^2:  0.000000
iter: 433 | loss: -1.413368 | norm:  0.016785 | fidelity:  0.774882 | Sz:  0.000000 | S^2:  0.000000
iter: 434 | loss: -1.413367 | norm:  0.016736 | fidelity:  0.774888 | Sz:  0.000000 | S^2: -0.000000
iter: 435 | loss: -1.413368 | norm:  0.016687 | fidelity:  0.774896 | Sz: -0.000000 | S^2:  0.000000
iter: 436 | loss: -1.413371 | norm:  0.016639 | fidelity:  0.774905 | Sz:  0.000000 | S^2:  0.000000
iter: 437 | loss: -1.413376 | norm:  0.016589 | fidelity:  0.774914 | Sz: -0.000000 | S^2: -0.000000
iter: 438 | loss: -1.413375 | norm:  0.016540 | fidelity:  0.774921 | Sz:  0.000000 | S^2:  0.000000
iter: 439 | loss: -1.413381 | norm:  0.016493 | fidelity:  0.774931 | Sz: -0.000000 | S^2: -0.000000
iter: 440 | loss: -1.413379 | norm:  0.016446 | fidelity:  0.774936 | Sz: -0.000000 | S^2: -0.000000
iter: 441 | loss: -1.413390 | norm:  0.016399 | fidelity:  0.774949 | Sz: -0.000000 | S^2: -0.000000
iter: 442 | loss: -1.413388 | norm:  0.016353 | fidelity:  0.774955 | Sz:  0.000000 | S^2: -0.000000
iter: 443 | loss: -1.413390 | norm:  0.016307 | fidelity:  0.774962 | Sz:  0.000000 | S^2:  0.000000
iter: 444 | loss: -1.413394 | norm:  0.016261 | fidelity:  0.774971 | Sz:  0.000000 | S^2: -0.000000
iter: 445 | loss: -1.413395 | norm:  0.016215 | fidelity:  0.774978 | Sz:  0.000000 | S^2:  0.000000
iter: 446 | loss: -1.413395 | norm:  0.016170 | fidelity:  0.774985 | Sz:  0.000000 | S^2:  0.000000
iter: 447 | loss: -1.413399 | norm:  0.016126 | fidelity:  0.774993 | Sz:  0.000000 | S^2:  0.000000
iter: 448 | loss: -1.413405 | norm:  0.016084 | fidelity:  0.775003 | Sz:  0.000000 | S^2:  0.000000
iter: 449 | loss: -1.413405 | norm:  0.016041 | fidelity:  0.775010 | Sz: -0.000000 | S^2: -0.000000
iter: 450 | loss: -1.413407 | norm:  0.015996 | fidelity:  0.775017 | Sz:  0.000000 | S^2:  0.000000
iter: 451 | loss: -1.413410 | norm:  0.015952 | fidelity:  0.775025 | Sz:  0.000000 | S^2: -0.000000
iter: 452 | loss: -1.413411 | norm:  0.015910 | fidelity:  0.775032 | Sz: -0.000000 | S^2:  0.000000
iter: 453 | loss: -1.413414 | norm:  0.015870 | fidelity:  0.775039 | Sz:  0.000000 | S^2: -0.000000
iter: 454 | loss: -1.413419 | norm:  0.015830 | fidelity:  0.775048 | Sz:  0.000000 | S^2:  0.000000
iter: 455 | loss: -1.413414 | norm:  0.015788 | fidelity:  0.775051 | Sz: -0.000000 | S^2: -0.000000
iter: 456 | loss: -1.413420 | norm:  0.015745 | fidelity:  0.775061 | Sz: -0.000000 | S^2:  0.000000
iter: 457 | loss: -1.413421 | norm:  0.015703 | fidelity:  0.775067 | Sz: -0.000000 | S^2: -0.000000
iter: 458 | loss: -1.413425 | norm:  0.015663 | fidelity:  0.775075 | Sz: -0.000000 | S^2:  0.000000
