nohup: ignoring input
spin up orbital energies: {0: -3.0, 2: -1.0, 4: -1.0, 6: 1.0, 8: 1.0, 10: 3.0, 12: -1.0, 14: 1.0}
spin down orbital energies:  {1: -3.0, 3: -1.0, 5: -1.0, 7: 1.0, 9: 1.0, 11: 3.0, 13: -1.0, 15: 1.0}
spin up indices:  [0, 2, 4, 12]    spin down indices:  [1, 3, 5, 13] 

ground state energy:  -4.393703062912698
particle number:  8

learning rate =  0.074999997139785
Find operators
1j [5^ 4^ 7 6] + -1j [7^ 6^ 5 4]
1j [5^ 2^ 15 8] + -1j [15^ 8^ 5 2]
1j [4^ 3^ 14 9] + -1j [14^ 9^ 4 3]
-1j [5^ 0^ 14 11] + 1j [14^ 11^ 5 0]
-1j [11^ 10^ 13 4] + 1j [13^ 4^ 11 10]
-1j [9^ 6^ 13 2] + 1j [13^ 2^ 9 6]
1j [7^ 6^ 13 12] + -1j [13^ 12^ 7 6]
1j [5^ 4^ 15 14] + -1j [15^ 14^ 5 4]
-1j [9^ 6^ 12 3] + 1j [12^ 3^ 9 6]
-1j [9^ 8^ 12 5] + 1j [12^ 5^ 9 8]
1j [3^ 2^ 15 6] + -1j [15^ 6^ 3 2]
-1j [3^ 2^ 14 7] + 1j [14^ 7^ 3 2]
1j [8^ 7^ 12 3] + -1j [12^ 3^ 8 7]
-1j [5^ 2^ 14 9] + 1j [14^ 9^ 5 2]
-1j [11^ 6^ 12 1] + 1j [12^ 1^ 11 6]
-1j [13^ 4^ 14 7] + 1j [14^ 7^ 13 4]
1j [10^ 7^ 13 0] + -1j [13^ 0^ 10 7]
-1j [11^ 6^ 13 0] + 1j [13^ 0^ 11 6]
1j [13^ 4^ 15 6] + -1j [15^ 6^ 13 4]
1j [12^ 5^ 15 6] + -1j [15^ 6^ 12 5]
1j [5^ 0^ 15 10] + -1j [15^ 10^ 5 0]
-1j [9^ 8^ 13 4] + 1j [13^ 4^ 9 8]
1j [13^ 12^ 15 14] + -1j [15^ 14^ 13 12]
1j [1^ 0^ 11 10] + -1j [11^ 10^ 1 0]
-1j [2^ 1^ 11 8] + 1j [11^ 8^ 2 1]
-1j [1^ 0^ 14 7] + 1j [14^ 7^ 1 0]
1j [2^ 1^ 10 9] + -1j [10^ 9^ 2 1]
-1j [4^ 3^ 15 8] + 1j [15^ 8^ 4 3]
-1j [4^ 1^ 15 10] + 1j [15^ 10^ 4 1]
-1j [11^ 10^ 12 5] + 1j [12^ 5^ 11 10]
1j [3^ 0^ 11 8] + -1j [11^ 8^ 3 0]
1j [12^ 5^ 14 7] + -1j [14^ 7^ 12 5]
1j [1^ 0^ 9 8] + -1j [9^ 8^ 1 0]
1j [1^ 0^ 15 6] + -1j [15^ 6^ 1 0]
-1j [3^ 0^ 10 9] + 1j [10^ 9^ 3 0]
1j [8^ 7^ 13 2] + -1j [13^ 2^ 8 7]
1j [3^ 2^ 11 10] + -1j [11^ 10^ 3 2]
1j [10^ 7^ 12 1] + -1j [12^ 1^ 10 7]
1j [4^ 1^ 14 11] + -1j [14^ 11^ 4 1]
1j [3^ 2^ 9 8] + -1j [9^ 8^ 3 2]
with max gradients
[1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5]

iter: 1 | loss:  0.000000 | norm:  9.486833 | fidelity:  0.356004 | Sz:  0.000000 | S^2:  0.000000
[0.11243981, 0.09940189, 0.09781325, 0.09778104, 0.09737432, 0.09610388, 0.09581272, 0.08476896, 0.08353099, 0.07979673, 0.075977035, 0.07040343, 0.064518265, 0.055461332, 0.05081798, 0.047829174, 0.045490455, 0.043716148, 0.040847972, 0.039863907, 0.039662227, 0.039502297, 0.037488345, 0.027885543, 0.026095413, 0.025204752, 0.024394184, 0.023824014, 0.02234067, 0.02208882, 0.021769473, 0.021567844, 0.020683037, 0.020336818, 0.019918032, 0.019826703, 0.017627245, 0.017396837, 0.017124545, 0.016780294, 0.016205214, 0.015648842, 0.015364346, 0.014968389, 0.014688061, 0.014171853, 0.014124582, 0.01399049, 0.013790584, 0.013557003, 0.013549062, 0.013370842, 0.01327732, 0.013229936, 0.013227792, 0.013196, 0.013191955, 0.013173333, 0.013079135, 0.013074003, 0.012976343, 0.012661932, 0.012619956, 0.012382642, 0.012374202, 0.012263545, 0.012253531, 0.012220666, 0.012166978, 0.012080897, 0.012066765, 0.011948358, 0.011943885, 0.011926458, 0.011887755, 0.011798254, 0.011767232, 0.011736527, 0.011407079, 0.011351241, 0.011257624]

iter: 126 | loss: -4.060856 | norm:  0.373810 | fidelity:  0.903460 | Sz: -0.000000 | S^2:  0.289281
iter: 127 | loss: -4.062927 | norm:  0.467615 | fidelity:  0.903960 | Sz:  0.000000 | S^2:  0.284254
iter: 128 | loss: -4.067946 | norm:  0.380219 | fidelity:  0.905031 | Sz:  0.000000 | S^2:  0.283013
iter: 129 | loss: -4.071972 | norm:  0.330599 | fidelity:  0.905333 | Sz:  0.000000 | S^2:  0.281930
iter: 130 | loss: -4.075410 | norm:  0.337203 | fidelity:  0.905478 | Sz:  0.000000 | S^2:  0.281449
iter: 131 | loss: -4.078677 | norm:  0.349698 | fidelity:  0.905609 | Sz:  0.000000 | S^2:  0.281688
iter: 132 | loss: -4.082040 | norm:  0.336491 | fidelity:  0.905911 | Sz:  0.000000 | S^2:  0.282131
iter: 133 | loss: -4.085371 | norm:  0.306006 | fidelity:  0.906407 | Sz: -0.000000 | S^2:  0.282410
iter: 134 | loss: -4.088442 | norm:  0.282012 | fidelity:  0.907006 | Sz:  0.000000 | S^2:  0.282308
iter: 135 | loss: -4.091226 | norm:  0.276907 | fidelity:  0.907605 | Sz: -0.000000 | S^2:  0.281818
iter: 136 | loss: -4.093915 | norm:  0.280589 | fidelity:  0.908134 | Sz:  0.000000 | S^2:  0.281186
iter: 137 | loss: -4.096528 | norm:  0.277217 | fidelity:  0.908533 | Sz: -0.000000 | S^2:  0.280724
iter: 138 | loss: -4.099204 | norm:  0.261878 | fidelity:  0.908827 | Sz:  0.000000 | S^2:  0.280696
iter: 139 | loss: -4.101795 | norm:  0.243138 | fidelity:  0.909027 | Sz: -0.000000 | S^2:  0.281096
iter: 140 | loss: -4.104255 | norm:  0.234560 | fidelity:  0.909177 | Sz:  0.000000 | S^2:  0.281730
iter: 141 | loss: -4.106600 | norm:  0.238376 | fidelity:  0.909323 | Sz: -0.000000 | S^2:  0.282348
iter: 142 | loss: -4.108897 | norm:  0.243025 | fidelity:  0.909500 | Sz: -0.000000 | S^2:  0.282742
iter: 143 | loss: -4.111190 | norm:  0.238501 | fidelity:  0.909727 | Sz:  0.000000 | S^2:  0.282818
iter: 144 | loss: -4.113471 | norm:  0.225095 | fidelity:  0.910010 | Sz: -0.000000 | S^2:  0.282578
iter: 145 | loss: -4.115728 | norm:  0.210619 | fidelity:  0.910349 | Sz: -0.000000 | S^2:  0.282077
iter: 146 | loss: -4.117878 | norm:  0.202384 | fidelity:  0.910719 | Sz:  0.000000 | S^2:  0.281382
iter: 147 | loss: -4.119994 | norm:  0.200758 | fidelity:  0.911118 | Sz: -0.000000 | S^2:  0.280565
iter: 148 | loss: -4.122048 | norm:  0.200569 | fidelity:  0.911518 | Sz:  0.000000 | S^2:  0.279671
iter: 149 | loss: -4.124077 | norm:  0.197656 | fidelity:  0.911908 | Sz: -0.000000 | S^2:  0.278756
iter: 150 | loss: -4.126092 | norm:  0.191868 | fidelity:  0.912279 | Sz:  0.000000 | S^2:  0.277887
iter: 151 | loss: -4.128036 | norm:  0.185323 | fidelity:  0.912610 | Sz:  0.000000 | S^2:  0.277139
iter: 152 | loss: -4.129960 | norm:  0.179718 | fidelity:  0.912911 | Sz: -0.000000 | S^2:  0.276571
iter: 153 | loss: -4.131817 | norm:  0.175213 | fidelity:  0.913175 | Sz:  0.000000 | S^2:  0.276186
iter: 154 | loss: -4.133642 | norm:  0.171090 | fidelity:  0.913422 | Sz:  0.000000 | S^2:  0.275921
iter: 155 | loss: -4.135425 | norm:  0.166632 | fidelity:  0.913666 | Sz: -0.000000 | S^2:  0.275668
iter: 156 | loss: -4.137120 | norm:  0.161829 | fidelity:  0.913909 | Sz:  0.000000 | S^2:  0.275316
iter: 157 | loss: -4.138839 | norm:  0.157301 | fidelity:  0.914188 | Sz:  0.000000 | S^2:  0.274806
iter: 158 | loss: -4.140467 | norm:  0.153679 | fidelity:  0.914481 | Sz: -0.000000 | S^2:  0.274128
iter: 159 | loss: -4.142063 | norm:  0.150977 | fidelity:  0.914801 | Sz:  0.000000 | S^2:  0.273335
iter: 160 | loss: -4.143632 | norm:  0.148668 | fidelity:  0.915141 | Sz:  0.000000 | S^2:  0.272507
iter: 161 | loss: -4.145190 | norm:  0.146251 | fidelity:  0.915493 | Sz:  0.000000 | S^2:  0.271716
iter: 162 | loss: -4.146699 | norm:  0.143848 | fidelity:  0.915839 | Sz:  0.000000 | S^2:  0.270992
iter: 163 | loss: -4.148193 | norm:  0.142062 | fidelity:  0.916178 | Sz:  0.000000 | S^2:  0.270331
iter: 164 | loss: -4.149643 | norm:  0.141366 | fidelity:  0.916498 | Sz:  0.000000 | S^2:  0.269700
iter: 165 | loss: -4.151092 | norm:  0.141621 | fidelity:  0.916805 | Sz: -0.000000 | S^2:  0.269073
iter: 166 | loss: -4.152547 | norm:  0.142375 | fidelity:  0.917101 | Sz:  0.000000 | S^2:  0.268445
iter: 167 | loss: -4.154012 | norm:  0.143462 | fidelity:  0.917389 | Sz:  0.000000 | S^2:  0.267850
iter: 168 | loss: -4.155451 | norm:  0.145107 | fidelity:  0.917663 | Sz:  0.000000 | S^2:  0.267342
iter: 169 | loss: -4.156919 | norm:  0.147388 | fidelity:  0.917939 | Sz: -0.000000 | S^2:  0.266982
iter: 170 | loss: -4.158376 | norm:  0.149973 | fidelity:  0.918214 | Sz: -0.000000 | S^2:  0.266806
iter: 171 | loss: -4.159857 | norm:  0.152468 | fidelity:  0.918497 | Sz: -0.000000 | S^2:  0.266820
iter: 172 | loss: -4.161369 | norm:  0.154806 | fidelity:  0.918792 | Sz: -0.000000 | S^2:  0.266992
iter: 173 | loss: -4.162893 | norm:  0.157216 | fidelity:  0.919094 | Sz:  0.000000 | S^2:  0.267271
iter: 174 | loss: -4.164437 | norm:  0.159872 | fidelity:  0.919402 | Sz:  0.000000 | S^2:  0.267610
iter: 175 | loss: -4.166001 | norm:  0.162683 | fidelity:  0.919710 | Sz:  0.000000 | S^2:  0.267987
iter: 176 | loss: -4.167595 | norm:  0.165364 | fidelity:  0.920014 | Sz:  0.000000 | S^2:  0.268410
iter: 177 | loss: -4.169204 | norm:  0.167686 | fidelity:  0.920303 | Sz: -0.000000 | S^2:  0.268910
iter: 178 | loss: -4.170830 | norm:  0.169639 | fidelity:  0.920578 | Sz:  0.000000 | S^2:  0.269523
iter: 179 | loss: -4.172490 | norm:  0.171382 | fidelity:  0.920842 | Sz:  0.000000 | S^2:  0.270271
iter: 180 | loss: -4.174142 | norm:  0.173071 | fidelity:  0.921093 | Sz: -0.000000 | S^2:  0.271152
iter: 181 | loss: -4.175794 | norm:  0.174718 | fidelity:  0.921339 | Sz: -0.000000 | S^2:  0.272144
iter: 182 | loss: -4.177470 | norm:  0.176211 | fidelity:  0.921592 | Sz:  0.000000 | S^2:  0.273221
iter: 183 | loss: -4.179124 | norm:  0.177447 | fidelity:  0.921847 | Sz: -0.000000 | S^2:  0.274361
iter: 184 | loss: -4.180790 | norm:  0.178393 | fidelity:  0.922108 | Sz: -0.000000 | S^2:  0.275564
iter: 185 | loss: -4.182438 | norm:  0.179003 | fidelity:  0.922365 | Sz: -0.000000 | S^2:  0.276846
iter: 186 | loss: -4.184075 | norm:  0.179204 | fidelity:  0.922613 | Sz:  0.000000 | S^2:  0.278227
iter: 187 | loss: -4.185694 | norm:  0.178972 | fidelity:  0.922843 | Sz:  0.000000 | S^2:  0.279722
iter: 188 | loss: -4.187307 | norm:  0.178340 | fidelity:  0.923058 | Sz:  0.000000 | S^2:  0.281325
iter: 189 | loss: -4.188864 | norm:  0.177353 | fidelity:  0.923247 | Sz:  0.000000 | S^2:  0.283013
iter: 190 | loss: -4.190393 | norm:  0.176045 | fidelity:  0.923423 | Sz: -0.000000 | S^2:  0.284757
iter: 191 | loss: -4.191885 | norm:  0.174442 | fidelity:  0.923590 | Sz: -0.000000 | S^2:  0.286529
iter: 192 | loss: -4.193386 | norm:  0.172569 | fidelity:  0.923765 | Sz: -0.000000 | S^2:  0.288318
iter: 193 | loss: -4.194779 | norm:  0.170455 | fidelity:  0.923925 | Sz: -0.000000 | S^2:  0.290118
iter: 194 | loss: -4.196163 | norm:  0.168153 | fidelity:  0.924089 | Sz: -0.000000 | S^2:  0.291946
iter: 195 | loss: -4.197511 | norm:  0.165690 | fidelity:  0.924248 | Sz: -0.000000 | S^2:  0.293815
iter: 196 | loss: -4.198761 | norm:  0.163045 | fidelity:  0.924383 | Sz: -0.000000 | S^2:  0.295726
iter: 197 | loss: -4.200012 | norm:  0.160181 | fidelity:  0.924515 | Sz: -0.000000 | S^2:  0.297678
iter: 198 | loss: -4.201212 | norm:  0.157082 | fidelity:  0.924632 | Sz:  0.000000 | S^2:  0.299645
iter: 199 | loss: -4.202327 | norm:  0.153778 | fidelity:  0.924728 | Sz: -0.000000 | S^2:  0.301594
iter: 200 | loss: -4.203419 | norm:  0.150336 | fidelity:  0.924822 | Sz: -0.000000 | S^2:  0.303497
iter: 201 | loss: -4.204473 | norm:  0.146833 | fidelity:  0.924916 | Sz: -0.000000 | S^2:  0.305324
iter: 202 | loss: -4.205472 | norm:  0.143336 | fidelity:  0.925008 | Sz: -0.000000 | S^2:  0.307059
iter: 203 | loss: -4.206443 | norm:  0.139880 | fidelity:  0.925104 | Sz:  0.000000 | S^2:  0.308696
iter: 204 | loss: -4.207347 | norm:  0.136463 | fidelity:  0.925195 | Sz: -0.000000 | S^2:  0.310236
iter: 205 | loss: -4.208221 | norm:  0.133050 | fidelity:  0.925287 | Sz:  0.000000 | S^2:  0.311682
iter: 206 | loss: -4.209070 | norm:  0.129603 | fidelity:  0.925379 | Sz: -0.000000 | S^2:  0.313033
iter: 207 | loss: -4.209859 | norm:  0.126128 | fidelity:  0.925464 | Sz:  0.000000 | S^2:  0.314278
iter: 208 | loss: -4.210646 | norm:  0.122666 | fidelity:  0.925556 | Sz: -0.000000 | S^2:  0.315408
iter: 209 | loss: -4.211364 | norm:  0.119259 | fidelity:  0.925641 | Sz: -0.000000 | S^2:  0.316408
iter: 210 | loss: -4.212079 | norm:  0.115927 | fidelity:  0.925735 | Sz:  0.000000 | S^2:  0.317275
iter: 211 | loss: -4.212747 | norm:  0.112663 | fidelity:  0.925830 | Sz: -0.000000 | S^2:  0.318007
iter: 212 | loss: -4.213406 | norm:  0.109458 | fidelity:  0.925934 | Sz:  0.000000 | S^2:  0.318613
iter: 213 | loss: -4.214059 | norm:  0.106319 | fidelity:  0.926046 | Sz: -0.000000 | S^2:  0.319101
iter: 214 | loss: -4.214642 | norm:  0.103270 | fidelity:  0.926152 | Sz: -0.000000 | S^2:  0.319477
iter: 215 | loss: -4.215205 | norm:  0.100335 | fidelity:  0.926262 | Sz:  0.000000 | S^2:  0.319751
iter: 216 | loss: -4.215799 | norm:  0.097529 | fidelity:  0.926387 | Sz:  0.000000 | S^2:  0.319937
iter: 217 | loss: -4.216312 | norm:  0.094850 | fidelity:  0.926502 | Sz: -0.000000 | S^2:  0.320033
iter: 218 | loss: -4.216852 | norm:  0.092295 | fidelity:  0.926629 | Sz:  0.000000 | S^2:  0.320054
iter: 219 | loss: -4.217346 | norm:  0.089850 | fidelity:  0.926752 | Sz: -0.000000 | S^2:  0.319999
iter: 220 | loss: -4.217848 | norm:  0.087502 | fidelity:  0.926884 | Sz:  0.000000 | S^2:  0.319875
iter: 221 | loss: -4.218318 | norm:  0.085254 | fidelity:  0.927016 | Sz: -0.000000 | S^2:  0.319682
iter: 222 | loss: -4.218797 | norm:  0.083110 | fidelity:  0.927158 | Sz:  0.000000 | S^2:  0.319425
iter: 223 | loss: -4.219226 | norm:  0.081064 | fidelity:  0.927295 | Sz:  0.000000 | S^2:  0.319106
iter: 224 | loss: -4.219656 | norm:  0.079107 | fidelity:  0.927439 | Sz: -0.000000 | S^2:  0.318735
iter: 225 | loss: -4.220074 | norm:  0.077236 | fidelity:  0.927585 | Sz: -0.000000 | S^2:  0.318320
iter: 226 | loss: -4.220432 | norm:  0.075450 | fidelity:  0.927723 | Sz:  0.000000 | S^2:  0.317868
iter: 227 | loss: -4.220860 | norm:  0.073752 | fidelity:  0.927879 | Sz:  0.000000 | S^2:  0.317399
iter: 228 | loss: -4.221240 | norm:  0.072135 | fidelity:  0.928027 | Sz:  0.000000 | S^2:  0.316914
iter: 229 | loss: -4.221581 | norm:  0.070590 | fidelity:  0.928169 | Sz: -0.000000 | S^2:  0.316417
iter: 230 | loss: -4.221938 | norm:  0.069117 | fidelity:  0.928317 | Sz: -0.000000 | S^2:  0.315916
iter: 231 | loss: -4.222292 | norm:  0.067715 | fidelity:  0.928466 | Sz: -0.000000 | S^2:  0.315413
iter: 232 | loss: -4.222598 | norm:  0.066382 | fidelity:  0.928607 | Sz:  0.000000 | S^2:  0.314906
iter: 233 | loss: -4.222920 | norm:  0.065116 | fidelity:  0.928752 | Sz:  0.000000 | S^2:  0.314404
iter: 234 | loss: -4.223236 | norm:  0.063914 | fidelity:  0.928897 | Sz:  0.000000 | S^2:  0.313911
iter: 235 | loss: -4.223505 | norm:  0.062766 | fidelity:  0.929032 | Sz: -0.000000 | S^2:  0.313428
iter: 236 | loss: -4.223809 | norm:  0.061668 | fidelity:  0.929174 | Sz:  0.000000 | S^2:  0.312963
iter: 237 | loss: -4.224074 | norm:  0.060612 | fidelity:  0.929307 | Sz: -0.000000 | S^2:  0.312509
iter: 238 | loss: -4.224346 | norm:  0.059603 | fidelity:  0.929441 | Sz:  0.000000 | S^2:  0.312066
iter: 239 | loss: -4.224591 | norm:  0.058643 | fidelity:  0.929570 | Sz:  0.000000 | S^2:  0.311629
iter: 240 | loss: -4.224845 | norm:  0.057731 | fidelity:  0.929701 | Sz: -0.000000 | S^2:  0.311199
iter: 241 | loss: -4.225114 | norm:  0.056863 | fidelity:  0.929835 | Sz:  0.000000 | S^2:  0.310777
iter: 242 | loss: -4.225354 | norm:  0.056031 | fidelity:  0.929963 | Sz: -0.000000 | S^2:  0.310364
iter: 243 | loss: -4.225585 | norm:  0.055232 | fidelity:  0.930088 | Sz: -0.000000 | S^2:  0.309963
iter: 244 | loss: -4.225809 | norm:  0.054464 | fidelity:  0.930209 | Sz:  0.000000 | S^2:  0.309574
iter: 245 | loss: -4.226034 | norm:  0.053724 | fidelity:  0.930330 | Sz:  0.000000 | S^2:  0.309195
iter: 246 | loss: -4.226264 | norm:  0.053012 | fidelity:  0.930452 | Sz:  0.000000 | S^2:  0.308821
iter: 247 | loss: -4.226465 | norm:  0.052324 | fidelity:  0.930567 | Sz:  0.000000 | S^2:  0.308446
iter: 248 | loss: -4.226681 | norm:  0.051660 | fidelity:  0.930685 | Sz: -0.000000 | S^2:  0.308071
iter: 249 | loss: -4.226888 | norm:  0.051019 | fidelity:  0.930802 | Sz: -0.000000 | S^2:  0.307696
iter: 250 | loss: -4.227107 | norm:  0.050403 | fidelity:  0.930921 | Sz: -0.000000 | S^2:  0.307324
iter: 251 | loss: -4.227292 | norm:  0.049815 | fidelity:  0.931031 | Sz: -0.000000 | S^2:  0.306952
iter: 252 | loss: -4.227482 | norm:  0.049257 | fidelity:  0.931143 | Sz: -0.000000 | S^2:  0.306582
iter: 253 | loss: -4.227676 | norm:  0.048730 | fidelity:  0.931255 | Sz:  0.000000 | S^2:  0.306210
iter: 254 | loss: -4.227900 | norm:  0.048233 | fidelity:  0.931375 | Sz: -0.000000 | S^2:  0.305835
iter: 255 | loss: -4.228106 | norm:  0.047764 | fidelity:  0.931491 | Sz: -0.000000 | S^2:  0.305450
iter: 256 | loss: -4.228260 | norm:  0.047319 | fidelity:  0.931598 | Sz: -0.000000 | S^2:  0.305049
iter: 257 | loss: -4.228471 | norm:  0.046895 | fidelity:  0.931718 | Sz:  0.000000 | S^2:  0.304640
iter: 258 | loss: -4.228627 | norm:  0.046489 | fidelity:  0.931827 | Sz: -0.000000 | S^2:  0.304215
iter: 259 | loss: -4.228814 | norm:  0.046102 | fidelity:  0.931945 | Sz: -0.000000 | S^2:  0.303781
iter: 260 | loss: -4.229006 | norm:  0.045737 | fidelity:  0.932065 | Sz:  0.000000 | S^2:  0.303337
iter: 261 | loss: -4.229173 | norm:  0.045392 | fidelity:  0.932181 | Sz:  0.000000 | S^2:  0.302880
iter: 262 | loss: -4.229322 | norm:  0.045069 | fidelity:  0.932294 | Sz: -0.000000 | S^2:  0.302409
iter: 263 | loss: -4.229514 | norm:  0.044765 | fidelity:  0.932418 | Sz: -0.000000 | S^2:  0.301929
iter: 264 | loss: -4.229710 | norm:  0.044477 | fidelity:  0.932545 | Sz:  0.000000 | S^2:  0.301437
iter: 265 | loss: -4.229886 | norm:  0.044202 | fidelity:  0.932669 | Sz: -0.000000 | S^2:  0.300928
iter: 266 | loss: -4.230043 | norm:  0.043938 | fidelity:  0.932791 | Sz: -0.000000 | S^2:  0.300404
iter: 267 | loss: -4.230214 | norm:  0.043689 | fidelity:  0.932918 | Sz: -0.000000 | S^2:  0.299864
iter: 268 | loss: -4.230368 | norm:  0.043455 | fidelity:  0.933044 | Sz: -0.000000 | S^2:  0.299307
iter: 269 | loss: -4.230546 | norm:  0.043238 | fidelity:  0.933176 | Sz: -0.000000 | S^2:  0.298735
iter: 270 | loss: -4.230708 | norm:  0.043037 | fidelity:  0.933307 | Sz:  0.000000 | S^2:  0.298149
iter: 271 | loss: -4.230872 | norm:  0.042853 | fidelity:  0.933440 | Sz:  0.000000 | S^2:  0.297548
iter: 272 | loss: -4.231059 | norm:  0.042685 | fidelity:  0.933581 | Sz:  0.000000 | S^2:  0.296935
iter: 273 | loss: -4.231224 | norm:  0.042533 | fidelity:  0.933718 | Sz: -0.000000 | S^2:  0.296305
iter: 274 | loss: -4.231398 | norm:  0.042399 | fidelity:  0.933859 | Sz:  0.000000 | S^2:  0.295660
iter: 275 | loss: -4.231545 | norm:  0.042281 | fidelity:  0.933996 | Sz:  0.000000 | S^2:  0.294997
iter: 276 | loss: -4.231714 | norm:  0.042181 | fidelity:  0.934141 | Sz: -0.000000 | S^2:  0.294320
iter: 277 | loss: -4.231903 | norm:  0.042099 | fidelity:  0.934291 | Sz: -0.000000 | S^2:  0.293628
iter: 278 | loss: -4.232080 | norm:  0.042033 | fidelity:  0.934441 | Sz: -0.000000 | S^2:  0.292920
iter: 279 | loss: -4.232254 | norm:  0.041983 | fidelity:  0.934592 | Sz: -0.000000 | S^2:  0.292198
iter: 280 | loss: -4.232419 | norm:  0.041950 | fidelity:  0.934743 | Sz:  0.000000 | S^2:  0.291460
iter: 281 | loss: -4.232593 | norm:  0.041932 | fidelity:  0.934898 | Sz:  0.000000 | S^2:  0.290707
iter: 282 | loss: -4.232707 | norm:  0.041929 | fidelity:  0.935042 | Sz: -0.000000 | S^2:  0.289935
iter: 283 | loss: -4.232938 | norm:  0.041941 | fidelity:  0.935213 | Sz:  0.000000 | S^2:  0.289155
iter: 284 | loss: -4.233079 | norm:  0.041966 | fidelity:  0.935367 | Sz: -0.000000 | S^2:  0.288353
iter: 285 | loss: -4.233259 | norm:  0.042004 | fidelity:  0.935532 | Sz: -0.000000 | S^2:  0.287537
iter: 286 | loss: -4.233457 | norm:  0.042053 | fidelity:  0.935703 | Sz: -0.000000 | S^2:  0.286708
iter: 287 | loss: -4.233619 | norm:  0.042113 | fidelity:  0.935868 | Sz: -0.000000 | S^2:  0.285860
iter: 288 | loss: -4.233778 | norm:  0.042182 | fidelity:  0.936035 | Sz: -0.000000 | S^2:  0.284996
iter: 289 | loss: -4.233988 | norm:  0.042260 | fidelity:  0.936215 | Sz: -0.000000 | S^2:  0.284118
iter: 290 | loss: -4.234161 | norm:  0.042345 | fidelity:  0.936390 | Sz:  0.000000 | S^2:  0.283222
iter: 291 | loss: -4.234343 | norm:  0.042435 | fidelity:  0.936569 | Sz: -0.000000 | S^2:  0.282309
iter: 292 | loss: -4.234522 | norm:  0.042529 | fidelity:  0.936750 | Sz: -0.000000 | S^2:  0.281381
iter: 293 | loss: -4.234699 | norm:  0.042626 | fidelity:  0.936933 | Sz:  0.000000 | S^2:  0.280436
iter: 294 | loss: -4.234883 | norm:  0.042726 | fidelity:  0.937120 | Sz:  0.000000 | S^2:  0.279476
iter: 295 | loss: -4.235042 | norm:  0.042826 | fidelity:  0.937304 | Sz:  0.000000 | S^2:  0.278498
iter: 296 | loss: -4.235242 | norm:  0.042928 | fidelity:  0.937500 | Sz:  0.000000 | S^2:  0.277506
iter: 297 | loss: -4.235421 | norm:  0.043029 | fidelity:  0.937694 | Sz: -0.000000 | S^2:  0.276496
iter: 298 | loss: -4.235597 | norm:  0.043131 | fidelity:  0.937889 | Sz:  0.000000 | S^2:  0.275469
iter: 299 | loss: -4.235806 | norm:  0.043234 | fidelity:  0.938095 | Sz: -0.000000 | S^2:  0.274427
iter: 300 | loss: -4.235994 | norm:  0.043347 | fidelity:  0.938297 | Sz:  0.000000 | S^2:  0.273369
iter: 301 | loss: -4.236173 | norm:  0.043487 | fidelity:  0.938504 | Sz:  0.000000 | S^2:  0.272290
iter: 302 | loss: -4.236371 | norm:  0.043702 | fidelity:  0.938711 | Sz: -0.000000 | S^2:  0.271201
iter: 303 | loss: -4.236562 | norm:  0.044099 | fidelity:  0.938928 | Sz: -0.000000 | S^2:  0.270087
iter: 304 | loss: -4.236778 | norm:  0.044733 | fidelity:  0.939140 | Sz: -0.000000 | S^2:  0.268971
iter: 305 | loss: -4.236946 | norm:  0.045324 | fidelity:  0.939363 | Sz:  0.000000 | S^2:  0.267818
iter: 306 | loss: -4.237121 | norm:  0.044856 | fidelity:  0.939568 | Sz: -0.000000 | S^2:  0.266670
iter: 307 | loss: -4.237339 | norm:  0.043950 | fidelity:  0.939802 | Sz: -0.000000 | S^2:  0.265491
iter: 308 | loss: -4.237510 | norm:  0.044201 | fidelity:  0.940023 | Sz: -0.000000 | S^2:  0.264298
iter: 309 | loss: -4.237708 | norm:  0.044856 | fidelity:  0.940245 | Sz: -0.000000 | S^2:  0.263102
iter: 310 | loss: -4.237913 | norm:  0.044489 | fidelity:  0.940485 | Sz:  0.000000 | S^2:  0.261873
iter: 311 | loss: -4.238087 | norm:  0.044041 | fidelity:  0.940710 | Sz:  0.000000 | S^2:  0.260641
iter: 312 | loss: -4.238290 | norm:  0.044536 | fidelity:  0.940943 | Sz: -0.000000 | S^2:  0.259396
iter: 313 | loss: -4.238508 | norm:  0.044625 | fidelity:  0.941191 | Sz: -0.000000 | S^2:  0.258125
iter: 314 | loss: -4.238697 | norm:  0.044127 | fidelity:  0.941425 | Sz:  0.000000 | S^2:  0.256852
iter: 315 | loss: -4.238888 | norm:  0.044342 | fidelity:  0.941663 | Sz:  0.000000 | S^2:  0.255564
iter: 316 | loss: -4.239095 | norm:  0.044563 | fidelity:  0.941914 | Sz:  0.000000 | S^2:  0.254254
iter: 317 | loss: -4.239283 | norm:  0.044163 | fidelity:  0.942153 | Sz: -0.000000 | S^2:  0.252944
iter: 318 | loss: -4.239487 | norm:  0.044203 | fidelity:  0.942401 | Sz: -0.000000 | S^2:  0.251619
